,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility
299,1477432800.0,0.11256130790190733,30440.0,66220.0,-1.9880108991825622,3.6336239782016335,-2.26098092643052,-2.1812806539509566,-2.0379019073569498
298,1477346400.0,0.3325613079019073,30331.0,66340.0,-6.668010899182562,-2.4163760217983636,-0.24098092643052382,-6.861280653950956,-0.8079019073569498
297,1477260000.0,0.032561307901907366,30222.0,66462.0,-8.558010899182563,0.0036239782016380673,-4.660980926430518,-8.751280653950957,-0.45790190735694924
296,1477173600.0,0.012561307901907348,30113.0,66585.0,-3.1180108991825577,-5.18637602179836,-9.550980926430519,-3.311280653950952,-1.1579019073569494
295,1477087200.0,-0.21743869209809263,30005.0,66709.0,-6.018010899182563,-10.07637602179836,-5.370980926430519,-6.211280653950958,0.36209809264305015
294,1477000800.0,-0.2674386920980927,29897.0,66834.0,-1.5880108991825637,-2.316376021798362,-6.410980926430518,-1.781280653950958,-0.11790190735694939
293,1476914400.0,-0.18743869209809266,29789.0,66961.0,-2.7580108991825583,-6.93637602179836,0.6090190735694776,-2.9512806539509526,0.5320980926430501
292,1476828000.0,-0.27743869209809263,29681.0,67088.0,-3.0480108991825574,-1.1663760217983636,-0.7409809264305238,-3.2412806539509518,0.45209809264305
291,1476741600.0,-0.29743869209809265,29574.0,67217.0,-2.2480108991825603,-1.266376021798365,2.229019073569475,-2.4412806539509546,0.42209809264305065
290,1476655200.0,-0.23743869209809265,29468.0,67346.0,4.041989100817439,3.5736239782016384,5.689019073569476,3.8487193460490445,0.09209809264305058
289,1476568800.0,0.07256130790190729,29361.0,67477.0,9.221989100817446,6.093623978201634,2.749019073569478,9.028719346049051,0.6120980926430502
288,1476482400.0,0.07256130790190729,29255.0,67608.0,0.10198910081744117,2.4236239782016398,2.0990190735694796,-0.0912806539509532,-2.1779019073569494
287,1476396000.0,-0.27743869209809263,29149.0,67741.0,-2.4980108991825603,1.5736239782016384,-0.2309809264305187,-2.6912806539509546,0.6120980926430502
286,1476309600.0,0.0825613079019073,29044.0,67874.0,-5.408010899182564,-0.7263760217983659,0.5490190735694753,-5.601280653950958,0.6120980926430502
285,1476223200.0,-0.00743869209809267,28939.0,68008.0,-5.238010899182562,0.013623978201636078,0.5390190735694773,-5.431280653950957,0.6120980926430502
284,1476136800.0,-0.037438692098092696,28835.0,68143.0,-1.2880108991825594,2.473623978201637,-7.100980926430523,-1.4812806539509538,0.5820980926430508
283,1476050400.0,-0.30743869209809266,28730.0,68278.0,-1.158010899182564,-7.6263760217983645,-3.6509809264305204,-1.3512806539509583,-0.1679019073569492
282,1475964000.0,-0.14743869209809268,28627.0,68414.0,1.2419891008174417,-4.176376021798362,-4.94098092643052,1.0487193460490474,0.47209809264305047
281,1475877600.0,-0.2674386920980927,28523.0,68551.0,1.291989100817439,-5.466376021798361,3.8490190735694796,1.0987193460490445,0.6120980926430502
280,1475791200.0,-0.00743869209809267,28420.0,68689.0,1.7019891008174426,3.8136239782016403,5.499019073569478,1.5087193460490482,0.6120980926430502
279,1475704800.0,0.012561307901907348,28317.0,68827.0,-1.6080108991825597,4.973623978201637,-2.9309809264305215,-1.801280653950954,0.6120980926430502
278,1475618400.0,-0.12743869209809267,28215.0,68966.0,0.6019891008174412,-3.456376021798363,0.7890190735694773,0.4087193460490468,0.6120980926430502
277,1475532000.0,-0.20743869209809268,28113.0,69105.0,5.6819891008174395,0.2636239782016361,7.16901907356948,5.488719346049045,0.6120980926430502
