,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
147,1527458400.0,16.960,5.769,14,210,2940,1,2625,6591,1240956000.0,35.0
148,1527544800.0,11.860,4.034,14,210,2940,1,2625,6591,1240956000.0,35.0
149,1527631200.0,14.790,5.031,14,210,2940,1,2625,6591,1240956000.0,35.0
150,1527717600.0,10.930,3.718,14,210,2940,1,2625,6591,1240956000.0,35.0
151,1527804000.0,2.750,0.935,14,210,2940,1,2625,6591,1240956000.0,35.0
152,1527890400.0,9.550,3.248,14,210,2940,1,2625,6591,1240956000.0,35.0
153,1527976800.0,14.480,4.925,14,210,2940,1,2625,6591,1240956000.0,35.0
154,1528063200.0,17.730,6.031,14,210,2940,1,2625,6591,1240956000.0,35.0
155,1528149600.0,9.740,3.313,14,210,2940,1,2625,6591,1240956000.0,35.0
156,1528236000.0,18.930,6.439,14,210,2940,1,2625,6591,1240956000.0,35.0
157,1528322400.0,13.580,4.619,14,210,2940,1,2625,6591,1240956000.0,35.0
158,1528408800.0,7.170,2.439,14,210,2940,1,2625,6591,1240956000.0,35.0
159,1528495200.0,17.620,5.993,14,210,2940,1,2625,6591,1240956000.0,35.0
160,1528581600.0,15.330,5.214,14,210,2940,1,2625,6591,1240956000.0,35.0
161,1528668000.0,16.020,5.449,14,210,2940,1,2625,6591,1240956000.0,35.0
162,1528754400.0,8.040,2.735,14,210,2940,1,2625,6591,1240956000.0,35.0
163,1528840800.0,8.810,2.997,14,210,2940,1,2625,6591,1240956000.0,35.0
164,1528927200.0,8.700,2.959,14,210,2940,1,2625,6591,1240956000.0,35.0
165,1529013600.0,16.840,5.728,14,210,2940,1,2625,6591,1240956000.0,35.0
166,1529100000.0,11.990,4.078,14,210,2940,1,2625,6591,1240956000.0,35.0
167,1529186400.0,7.880,2.680,14,210,2940,1,2625,6591,1240956000.0,35.0
168,1529272800.0,5.990,2.037,14,210,2940,1,2625,6591,1240956000.0,35.0
169,1529359200.0,6.180,2.102,14,210,2940,1,2625,6591,1240956000.0,35.0
170,1529445600.0,1.850,0.629,14,210,2940,1,2625,6591,1240956000.0,35.0
